Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2015-07-27 00:00:00-04:00,175.48708772860093,176.00437404038388,174.91043454090286,175.35987854003906,132361100,0.0,0.0,0.0
2015-07-28 00:00:00-04:00,176.2078523357676,177.657953978128,175.36833138351275,177.5137939453125,123544800,0.0,0.0,0.0
2015-07-29 00:00:00-04:00,177.64098506997502,178.9638775115797,177.49682504129706,178.73492431640625,105791300,0.0,0.0,0.0
2015-07-30 00:00:00-04:00,178.21763924252937,178.94692776486121,177.5901076964687,178.77732849121094,91304400,0.0,0.0,0.0
2015-07-31 00:00:00-04:00,179.2861638780376,179.31160312743566,178.2176765845248,178.50599670410156,103266900,0.0,0.0,0.0
2015-08-03 00:00:00-04:00,178.47204726040414,178.5314011842411,176.9371395212579,177.90386962890625,113965700,0.0,0.0,0.0
2015-08-04 00:00:00-04:00,177.82755437783672,178.2939620984748,177.06435115468028,177.5561981201172,81820800,0.0,0.0,0.0
2015-08-05 00:00:00-04:00,178.4636075112816,179.19289624309846,177.8530395990815,178.14137268066406,85786800,0.0,0.0,0.0
2015-08-06 00:00:00-04:00,178.32789719901675,178.43814256549985,176.08915282318657,176.68276977539062,116030800,0.0,0.0,0.0
2015-08-07 00:00:00-04:00,176.52165457685211,176.67429007061486,175.42771511316187,176.34356689453125,117858000,0.0,0.0,0.0
2015-08-10 00:00:00-04:00,177.47139880813572,178.6501313074775,177.47139880813572,178.56533813476562,80270700,0.0,0.0,0.0
2015-08-11 00:00:00-04:00,177.20855278617006,177.63255755180867,176.18245555990126,176.9541473388672,126081400,0.0,0.0,0.0
2015-08-12 00:00:00-04:00,175.6312123650418,177.35267026498275,174.14719604167232,177.16610717773438,172123700,0.0,0.0,0.0
2015-08-13 00:00:00-04:00,177.00498686009746,177.70036073361578,176.39441909687014,176.9456329345703,89383300,0.0,0.0,0.0
2015-08-14 00:00:00-04:00,176.75063004450794,177.66648194104891,176.60646996907082,177.5901641845703,72786500,0.0,0.0,0.0
2015-08-17 00:00:00-04:00,176.98804182803818,178.58229064941406,176.5216340852436,178.58229064941406,79072600,0.0,0.0,0.0
2015-08-18 00:00:00-04:00,178.30244402790757,178.65860640765956,177.82756085490493,178.06500244140625,71692700,0.0,0.0,0.0
2015-08-19 00:00:00-04:00,177.3102606982366,178.09042769825885,175.83473280367943,176.6573028564453,172946000,0.0,0.0,0.0
2015-08-20 00:00:00-04:00,175.12241348687445,176.63186915742722,172.90910847382412,172.96847534179688,194327900,0.0,0.0,0.0
2015-08-21 00:00:00-04:00,171.06893502143294,172.94304151495658,167.49882264388518,167.76170349121094,346588500,0.0,0.0,0.0
2015-08-24 00:00:00-04:00,158.99330525189063,167.46491184563678,154.6769270780361,160.6977996826172,507244300,0.0,0.0,0.0
2015-08-25 00:00:00-04:00,165.72646348200198,165.74342729233675,158.5099084662684,158.8067169189453,369833100,0.0,0.0,0.0
2015-08-26 00:00:00-04:00,162.88563379868492,165.18373183878006,159.73951348826782,164.90390014648438,339257000,0.0,0.0,0.0
2015-08-27 00:00:00-04:00,167.0748278315343,169.11004536455872,165.53993277560204,168.98284912109375,274143900,0.0,0.0,0.0
2015-08-28 00:00:00-04:00,168.32985623139456,169.46618565662237,167.8380092548939,168.99130249023438,160414400,0.0,0.0,0.0
2015-08-31 00:00:00-04:00,167.99911797259034,168.86409105609837,167.06630259433712,167.62599182128906,163298800,0.0,0.0,0.0
2015-09-01 00:00:00-04:00,163.7675618187596,165.16678501247287,161.74081998628628,162.6227569580078,256000400,0.0,0.0,0.0
2015-09-02 00:00:00-04:00,165.0395989637165,165.75193675283938,163.17398071703704,165.70953369140625,160269300,0.0,0.0,0.0
2015-09-03 00:00:00-04:00,166.43032652105708,167.948270651013,165.32792461077048,165.8282470703125,152087800,0.0,0.0,0.0
2015-09-04 00:00:00-04:00,163.5386212228972,164.3951060757003,162.4870848876999,163.31813049316406,207081000,0.0,0.0,0.0
2015-09-08 00:00:00-04:00,166.15897480283292,167.57514904095225,165.50600389892486,167.42250061035156,116025700,0.0,0.0,0.0
2015-09-09 00:00:00-04:00,169.02522523405318,169.15242145723894,164.8106178445581,165.18373107910156,149347700,0.0,0.0,0.0
2015-09-10 00:00:00-04:00,164.98870225945203,167.2444103069639,164.72582142301195,166.0826416015625,158611100,0.0,0.0,0.0
2015-09-11 00:00:00-04:00,165.68407853971354,166.90521413003373,164.96326538332843,166.83737182617188,119691200,0.0,0.0,0.0
2015-09-14 00:00:00-04:00,167.01549967972394,167.06637818890582,165.7265213755146,166.21836853027344,79452000,0.0,0.0,0.0
2015-09-15 00:00:00-04:00,166.72712171331435,168.74538814199607,166.17592080209096,168.2959442138672,113806200,0.0,0.0,0.0
2015-09-16 00:00:00-04:00,168.60122107683856,169.94955280503785,168.25353414629294,169.75450134277344,99581600,0.0,0.0,0.0
2015-09-17 00:00:00-04:00,169.6188700737288,172.05265328788846,168.99133836231124,169.37294006347656,276046600,0.0,0.0,0.0
2015-09-18 00:00:00-04:00,166.82675483191105,169.3584246644447,166.18744124634225,166.60511779785156,223657500,1.033,0.0,0.0
2015-09-21 00:00:00-04:00,167.44901244932373,168.50600256138011,166.40054183573403,167.466064453125,105726200,0.0,0.0,0.0
2015-09-22 00:00:00-04:00,165.26683267122755,165.76123675183328,164.14163448635895,165.2924041748047,153890900,0.0,0.0,0.0
2015-09-23 00:00:00-04:00,165.46288102252217,165.9402330863991,164.4399818846619,165.0281524658203,92790600,0.0,0.0,0.0
2015-09-24 00:00:00-04:00,163.79212870139736,164.90027480563526,162.43678707723458,164.4314422607422,159378800,0.0,0.0,0.0
2015-09-25 00:00:00-04:00,165.91463163333583,166.2215026199858,163.50228723961675,164.38880920410156,155054800,0.0,0.0,0.0
2015-09-28 00:00:00-04:00,163.47672687797112,163.58754538279757,159.94771679451924,160.2631072998047,178515900,0.0,0.0,0.0
2015-09-29 00:00:00-04:00,160.48478887762545,161.73784475588943,159.34253852809292,160.35691833496094,159045600,0.0,0.0,0.0
2015-09-30 00:00:00-04:00,162.27483703189722,163.5193732384167,161.48209440556917,163.34889221191406,163452000,0.0,0.0,0.0
2015-10-01 00:00:00-04:00,163.7324771998143,164.08197175738522,161.80601689403147,163.7751007080078,131079000,0.0,0.0,0.0
2015-10-02 00:00:00-04:00,161.76341384199375,166.24712912396362,161.2093341791477,166.2215576171875,211003300,0.0,0.0,0.0
2015-10-05 00:00:00-04:00,167.46608743792387,169.40959991824357,167.3552689083076,169.179443359375,126320800,0.0,0.0,0.0
2015-10-06 00:00:00-04:00,169.04305359276898,169.6141722341608,167.92638781580368,168.59979248046875,110274500,0.0,0.0,0.0
2015-10-07 00:00:00-04:00,169.5458799745826,170.33863522088052,168.33544836822753,169.98062133789062,124307300,0.0,0.0,0.0
2015-10-08 00:00:00-04:00,169.58858709555795,171.80487947202758,169.28171604353707,171.5150604248047,153055200,0.0,0.0,0.0
2015-10-09 00:00:00-04:00,171.65996359487372,172.10321164826706,170.97802650374868,171.61734008789062,107069200,0.0,0.0,0.0
2015-10-12 00:00:00-04:00,171.6940651146005,171.9838841688513,171.2593365332243,171.77931213378906,56395600,0.0,0.0,0.0
2015-10-13 00:00:00-04:00,171.03766304016645,172.32482251854435,170.52622005462382,170.6967010498047,88038700,0.0,0.0,0.0
2015-10-14 00:00:00-04:00,170.6370236684186,171.22519415115113,169.58003370581855,169.8783721923828,99106200,0.0,0.0,0.0
2015-10-15 00:00:00-04:00,170.55176322963067,172.49527486703477,170.1766972984011,172.48675537109375,134142200,0.0,0.0,0.0
2015-10-16 00:00:00-04:00,172.89596057535874,173.28806560796843,172.12025700159185,173.27102661132812,114580100,0.0,0.0,0.0
2015-10-19 00:00:00-04:00,172.61466263347032,173.35626220703125,172.29927210344883,173.35626220703125,76523900,0.0,0.0,0.0
2015-10-20 00:00:00-04:00,172.91301952764823,173.75690513562455,172.65729149222247,173.1346435546875,78448500,0.0,0.0,0.0
2015-10-21 00:00:00-04:00,173.56081298859098,173.71424197069865,171.89006814451582,172.06056213378906,102038000,0.0,0.0,0.0
2015-10-22 00:00:00-04:00,173.02381874505394,175.18043545324358,172.06059515649272,174.9673309326172,174911700,0.0,0.0,0.0
2015-10-23 00:00:00-04:00,176.66366038880463,177.26035048838224,175.85386575317298,176.88528442382812,144442300,0.0,0.0,0.0
2015-10-26 00:00:00-04:00,176.7062590144876,176.76592151260968,176.0754649941202,176.45053100585938,69033000,0.0,0.0,0.0
2015-10-27 00:00:00-04:00,175.76862880050405,176.45056595629842,175.4191342197149,176.10960388183594,77905800,0.0,0.0,0.0
2015-10-28 00:00:00-04:00,176.45053461262282,178.13831869308163,175.7771300827749,178.1127471923828,135906700,0.0,0.0,0.0
2015-10-29 00:00:00-04:00,177.6012648255263,178.38548768924284,177.48192684641432,178.0104217529297,90525500,0.0,0.0,0.0
2015-10-30 00:00:00-04:00,178.2065380725676,178.53046113488233,177.08135286731306,177.24330139160156,131076900,0.0,0.0,0.0
2015-11-02 00:00:00-05:00,177.57575691385625,179.536308271717,177.44788638603782,179.3402557373047,86270800,0.0,0.0,0.0
2015-11-03 00:00:00-05:00,178.982194286098,180.42278267278766,178.75203780245403,179.8601837158203,95246100,0.0,0.0,0.0
2015-11-04 00:00:00-05:00,180.1585193328297,180.28637680867172,178.76907406331338,179.3146209716797,96224500,0.0,0.0,0.0
2015-11-05 00:00:00-05:00,179.3743113726009,179.8431438684224,178.23207438777493,179.13563537597656,78408700,0.0,0.0,0.0
2015-11-06 00:00:00-05:00,178.78613988694138,179.2805438432005,177.69504598584038,179.04185485839844,110471500,0.0,0.0,0.0
2015-11-09 00:00:00-05:00,178.4195793295785,178.57302130720325,176.40787266946734,177.37110900878906,131008700,0.0,0.0,0.0
2015-11-10 00:00:00-05:00,176.88526241364914,177.81440796044959,176.61249540501262,177.78030395507812,75874600,0.0,0.0,0.0
2015-11-11 00:00:00-05:00,178.05313142427138,178.10427443909188,177.01318010001947,177.0813751220703,67846000,0.0,0.0,0.0
2015-11-12 00:00:00-05:00,176.02434646211964,176.50169854091794,174.59229022572475,174.6093292236328,121315200,0.0,0.0,0.0
2015-11-13 00:00:00-05:00,174.19166103153523,174.4644280867311,172.56353917911596,172.64877319335938,153577100,0.0,0.0,0.0
2015-11-16 00:00:00-05:00,172.4612311971238,175.33387594800644,172.34188018001717,175.27420043945312,117645200,0.0,0.0,0.0
2015-11-17 00:00:00-05:00,175.58959279988042,176.48462131629233,174.6434082764487,175.14633178710938,121123700,0.0,0.0,0.0
2015-11-18 00:00:00-05:00,175.6322702782335,178.07018726794925,175.589659766433,177.92527770996094,121342500,0.0,0.0,0.0
2015-11-19 00:00:00-05:00,177.8058958119777,178.1980138774394,177.47345325931454,177.7718048095703,88220500,0.0,0.0,0.0
2015-11-20 00:00:00-05:00,178.538939434765,179.110057908146,178.03601595912792,178.4196014404297,94011500,0.0,0.0,0.0
2015-11-23 00:00:00-05:00,178.47933546423795,178.99077860472005,177.74625525669714,178.215087890625,64931200,0.0,0.0,0.0
2015-11-24 00:00:00-05:00,177.19217749398976,178.86292298728318,176.80007238277364,178.45376586914062,98874400,0.0,0.0,0.0
2015-11-25 00:00:00-05:00,178.5815600908471,178.78614508082137,178.1638706138909,178.42813110351562,51980100,0.0,0.0,0.0
2015-11-27 00:00:00-05:00,178.5219024407578,178.8373059576954,178.03603092542917,178.63272094726562,37317800,0.0,0.0,0.0
2015-11-30 00:00:00-05:00,178.79470494654123,178.9140429659209,177.78032527837965,177.89114379882812,112822700,0.0,0.0,0.0
2015-12-01 00:00:00-05:00,178.53042760925354,179.7067686088689,178.24912810904695,179.58741760253906,97858400,0.0,0.0,0.0
2015-12-02 00:00:00-05:00,179.53624995690075,179.86017291391872,177.49897174132573,177.75469970703125,108441300,0.0,0.0,0.0
2015-12-03 00:00:00-05:00,178.01042686403846,178.28319382118443,174.5325603640914,175.26564025878906,166224200,0.0,0.0,0.0
2015-12-04 00:00:00-05:00,175.2657215930692,178.9822657828026,175.2657215930692,178.6839141845703,192913900,0.0,0.0,0.0
2015-12-07 00:00:00-05:00,178.35143745124336,178.77764650609487,176.62102972909565,177.601318359375,102027100,0.0,0.0,0.0
2015-12-08 00:00:00-05:00,176.0158081880491,177.55015027570286,175.41058564828597,176.4079132080078,103372400,0.0,0.0,0.0
